id_contrat,num_contrat,id_client,ref_intermediaire,code_produit,libelle_produit,type_produit,statut_produit,code_regime_fiscal,code_etat_contrat,code_mode_gestion,prime_initiale,somme_versements,somme_rachats,valeur_rachat,valeur_acquise,date_souscription,date_effet_contrat,date_derniere_revue,date_prochaine_revue,flag_nantissement,flag_resynchro,nom_intermediaire,pays_intermediaire,type_intermediaire,score_lc189,risque_contrat,remediation_ouverte
BA000818,BA000818,CLI_0607,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,263000,0,327100,102900,2022-12-30,2022-12-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000819,BA000819,CLI_0608,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,TER,C,546000,585000,0,718000,183300,2019-02-24,2019-02-24,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000820,BA000820,CLI_0609,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,250000,337000,0,406600,116000,2021-04-11,2021-04-11,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000821,BA000821,CLI_0609,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,276000,0,370100,58800,2021-03-12,2021-03-12,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000822,BA000822,CLI_0610,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,1757000,2067000,0,2337400,565600,2026-01-05,2026-01-05,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000823,BA000823,CLI_0611,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1354000,1993000,0,2611100,459100,2021-05-04,2021-05-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000824,BA000824,CLI_0612,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,327000,358000,0,402700,119700,2019-05-15,2019-05-15,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000825,BA000825,CLI_0612,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,442000,442000,196000,243500,36600,2024-04-07,2024-04-07,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000826,BA000826,CLI_0612,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,270000,333000,0,310200,80100,2020-05-15,2020-05-15,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000827,BA000827,CLI_0613,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,257000,319000,83000,223700,61500,2025-12-03,2025-12-03,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA000828,BA000828,CLI_0614,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,419000,522000,0,540500,167500,2025-11-13,2025-11-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000829,BA000829,CLI_0615,INT_0005,WEALIFE_ES,Wealins Life Spain,AV,actif,AV,ENC,C,4575000,4575000,0,5123100,1090200,2026-01-09,2026-01-09,,,False,False,Iberia Patrimonio,Spain,courtier,0,LOW,False
BA000830,BA000830,CLI_0616,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,949000,949000,281000,709800,192000,2019-01-20,2019-01-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000831,BA000831,CLI_0617,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,701000,798000,62000,712900,109300,2023-03-09,2023-03-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000832,BA000832,CLI_0618,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1424000,1424000,0,1334100,447800,2021-06-20,2021-06-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000833,BA000833,CLI_0619,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,250000,0,275300,83200,2025-05-04,2025-05-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000834,BA000834,CLI_0620,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,C,250000,274000,85000,237700,76000,2021-08-08,2021-08-08,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000835,BA000835,CLI_0621,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,350000,428000,0,587700,205300,2021-11-10,2021-11-10,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000836,BA000836,CLI_0622,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,400000,400000,0,507300,154000,2023-02-17,2023-02-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000837,BA000837,CLI_0622,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,1158000,1158000,250000,1062500,203800,2023-06-08,2023-06-08,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000838,BA000838,CLI_0623,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,490000,744000,0,843000,181100,2022-07-05,2022-07-05,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000839,BA000839,CLI_0623,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,355000,355000,0,341200,94800,2018-11-20,2018-11-20,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000840,BA000840,CLI_0624,INT_0012,WEACAP_MC,Wealins Capi Monaco,CAP,actif,CAP,ENC,C,250000,274000,0,354400,83400,2025-08-23,2025-08-23,,,False,False,Monaco Patrimoine,Monaco,family_office,0,LOW,False
BA000841,BA000841,CLI_0625,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,C,2969000,2969000,0,3232200,941500,2025-06-26,2025-06-26,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000842,BA000842,CLI_0626,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,279000,0,357700,75400,2023-10-30,2023-10-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000843,BA000843,CLI_0627,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,347000,382000,83000,329400,111800,2019-02-22,2019-02-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000844,BA000844,CLI_0627,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,427000,427000,0,462600,95600,2022-01-18,2022-01-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000845,BA000845,CLI_0627,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,35000,209500,52900,2023-06-17,2023-06-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000846,BA000846,CLI_0628,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,282000,0,361500,72700,2023-11-29,2023-11-29,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000847,BA000847,CLI_0628,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,L,250000,250000,0,254400,48400,2021-12-03,2021-12-03,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000848,BA000848,CLI_0628,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,250000,0,246900,55700,2026-03-07,2026-03-07,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000849,BA000849,CLI_0629,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,899000,1185000,0,1133600,362500,2022-08-01,2022-08-01,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000850,BA000850,CLI_0630,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2292000,2815000,0,3467500,531300,2023-09-28,2023-09-28,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000851,BA000851,CLI_0631,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,L,250000,273000,0,294800,71200,2023-03-17,2023-03-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000852,BA000852,CLI_0631,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,238300,46100,2021-10-31,2021-10-31,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000853,BA000853,CLI_0632,INT_0003,WEALIFE_NO,Wealins Life Norway,AV,actif,AV,ENC,L,295000,295000,98000,215500,70300,2019-05-26,2019-05-26,,,False,False,Nordic Wealth Partners,Norway,courtier,0,LOW,False
BA000854,BA000854,CLI_0633,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,279000,87000,191800,64700,2022-03-02,2022-03-02,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000855,BA000855,CLI_0633,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,287000,0,292000,57400,2022-12-25,2022-12-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000856,BA000856,CLI_0634,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,250000,250000,92000,180300,45700,2023-08-27,2023-08-27,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,True
BA000857,BA000857,CLI_0635,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,250000,0,233500,44100,2020-05-16,2020-05-16,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000858,BA000858,CLI_0636,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,279000,0,285300,67500,2025-06-02,2025-06-02,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000859,BA000859,CLI_0637,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,294000,0,309200,66800,2020-10-12,2020-10-12,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA000860,BA000860,CLI_0638,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1077000,1211000,368000,836100,193000,2021-04-23,2021-04-23,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000861,BA000861,CLI_0638,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,843000,999000,158000,813600,187700,2021-08-03,2021-08-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000862,BA000862,CLI_0639,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,291000,291000,0,342200,60100,2025-09-14,2025-09-14,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA000863,BA000863,CLI_0640,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,250000,0,233600,66000,2023-01-30,2023-01-30,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000864,BA000864,CLI_0641,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,292000,328000,0,467300,81000,2023-05-14,2023-05-14,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000865,BA000865,CLI_0642,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1259000,1259000,0,1662300,348400,2025-12-09,2025-12-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000866,BA000866,CLI_0643,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,C,708000,794000,0,904100,256800,2022-02-13,2022-02-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000867,BA000867,CLI_0644,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,SUS,L,474000,474000,0,442000,127200,2022-09-07,2022-09-07,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000868,BA000868,CLI_0645,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,888000,888000,281000,555100,185000,2023-02-07,2023-02-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000869,BA000869,CLI_0646,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,281000,406000,0,448400,131800,2019-04-14,2019-04-14,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000870,BA000870,CLI_0647,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,250000,0,327600,74600,2020-07-04,2020-07-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000871,BA000871,CLI_0648,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,ENC,C,831000,831000,150000,964200,199900,2024-04-12,2024-04-12,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000872,BA000872,CLI_0649,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,723000,723000,0,879500,173500,2024-11-22,2024-11-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000873,BA000873,CLI_0650,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,470000,584000,0,523600,81000,2020-09-06,2020-09-06,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000874,BA000874,CLI_0651,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,1615000,1959000,0,2733200,420400,2022-11-28,2022-11-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000875,BA000875,CLI_0651,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2020000,2020000,0,2679100,638700,2022-12-31,2022-12-31,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000876,BA000876,CLI_0652,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,1113000,1113000,0,1100800,189100,2023-12-20,2023-12-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000877,BA000877,CLI_0653,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,538000,672000,171000,641500,145400,2021-01-10,2021-01-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000878,BA000878,CLI_0654,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,264000,0,248500,54700,2020-02-14,2020-02-14,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000879,BA000879,CLI_0655,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2253000,2253000,0,2259300,753500,2018-10-14,2018-10-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000880,BA000880,CLI_0656,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,974000,974000,0,906300,147200,2022-05-02,2022-05-02,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000881,BA000881,CLI_0656,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,TER,L,579000,892000,52000,1145400,322100,2025-04-13,2025-04-13,,,True,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000882,BA000882,CLI_0657,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,564000,564000,246000,438700,118600,2022-07-27,2022-07-27,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000883,BA000883,CLI_0658,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,681000,914000,162000,959800,252500,2025-11-13,2025-11-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000884,BA000884,CLI_0658,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,265000,283000,0,263000,65500,2019-01-25,2019-01-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000885,BA000885,CLI_0659,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,539000,539000,0,524000,176400,2024-01-17,2024-01-17,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000886,BA000886,CLI_0659,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,553000,720000,0,721100,171100,2022-05-09,2022-05-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000887,BA000887,CLI_0660,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,920000,920000,0,867900,301300,2020-01-09,2020-01-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000888,BA000888,CLI_0661,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,SUS,C,557000,557000,0,595400,138200,2019-02-21,2019-02-21,,,False,True,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000889,BA000889,CLI_0662,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,743000,743000,0,967100,317900,2021-05-13,2021-05-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA000890,BA000890,CLI_0662,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,452000,565000,0,680800,231400,2025-07-19,2025-07-19,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000891,BA000891,CLI_0663,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,C,497000,562000,0,743900,155700,2024-03-16,2024-03-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000892,BA000892,CLI_0663,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,310000,351000,69000,249400,38500,2024-03-11,2024-03-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000893,BA000893,CLI_0664,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,293000,89500,2022-08-31,2022-08-31,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000894,BA000894,CLI_0665,INT_0005,WEALIFE_ES,Wealins Life Spain,AV,actif,AV,ENC,C,656000,702000,87000,706600,129800,2019-11-24,2019-11-24,,,False,False,Iberia Patrimonio,Spain,courtier,0,LOW,False
BA000895,BA000895,CLI_0666,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,SUS,C,250000,250000,46000,217500,39400,2025-06-10,2025-06-10,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,True
BA000896,BA000896,CLI_0667,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,618000,618000,0,819200,238300,2024-07-30,2024-07-30,,,True,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000897,BA000897,CLI_0668,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,989000,1156000,0,1022300,343400,2025-04-08,2025-04-08,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000898,BA000898,CLI_0669,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,L,250000,279000,0,261800,54300,2024-04-20,2024-04-20,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000899,BA000899,CLI_0669,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,518000,518000,0,576900,138900,2019-07-22,2019-07-22,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000900,BA000900,CLI_0669,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,273000,314000,0,391300,134500,2024-12-24,2024-12-24,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000901,BA000901,CLI_0670,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,355000,477000,0,506500,109600,2019-03-17,2019-03-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000902,BA000902,CLI_0671,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,TER,C,873000,1034000,0,1243800,198700,2023-08-20,2023-08-20,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000903,BA000903,CLI_0672,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,90000,174700,57400,2024-09-03,2024-09-03,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000904,BA000904,CLI_0673,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,270000,22000,257900,63400,2024-12-25,2024-12-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000905,BA000905,CLI_0674,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,375000,434000,133000,419500,77500,2026-01-03,2026-01-03,,,True,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000906,BA000906,CLI_0675,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,322000,0,367500,117300,2025-04-28,2025-04-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000907,BA000907,CLI_0676,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,306000,306000,0,306400,86200,2022-03-01,2022-03-01,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000908,BA000908,CLI_0677,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,TER,C,336000,336000,140000,188100,44600,2024-09-03,2024-09-03,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000909,BA000909,CLI_0677,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,528000,642000,59000,667200,223900,2024-10-01,2024-10-01,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000910,BA000910,CLI_0678,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,3288000,4526000,0,5921700,2038500,2018-09-07,2018-09-07,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000911,BA000911,CLI_0679,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,699000,699000,207000,462800,91600,2022-11-01,2022-11-01,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000912,BA000912,CLI_0679,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,482000,482000,0,602200,142200,2026-06-25,2026-06-25,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000913,BA000913,CLI_0679,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,1265000,1265000,0,1336100,394700,2019-01-16,2019-01-16,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000914,BA000914,CLI_0680,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,320000,320000,0,396100,96300,2024-01-06,2024-01-06,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000915,BA000915,CLI_0680,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,351000,351000,0,332500,69500,2018-09-30,2018-09-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000916,BA000916,CLI_0681,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,TER,C,250000,250000,0,228300,42300,2019-11-02,2019-11-02,,,False,True,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000917,BA000917,CLI_0681,INT_0006,WEACAP_LU,Wealins Capi Luxembourg,CAP,actif,CAP,ENC,C,277000,317000,90000,302900,83300,2024-03-11,2024-03-11,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000918,BA000918,CLI_0682,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,274000,322000,47000,265700,76200,2019-01-10,2019-01-10,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000919,BA000919,CLI_0683,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,250000,294000,49000,218600,34100,2022-01-09,2022-01-09,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000920,BA000920,CLI_0684,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,1163000,1163000,281000,1077500,296600,2019-03-30,2019-03-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000921,BA000921,CLI_0685,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,L,321000,389000,0,418300,68700,2022-01-21,2022-01-21,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000922,BA000922,CLI_0686,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,L,272000,272000,0,284800,67300,2023-10-28,2023-10-28,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000923,BA000923,CLI_0686,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,322000,322000,0,460000,152700,2024-08-21,2024-08-21,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000924,BA000924,CLI_0687,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,L,566000,566000,0,549600,113100,2022-06-26,2022-06-26,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000925,BA000925,CLI_0688,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,810000,1008000,0,1107100,371700,2025-05-20,2025-05-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000926,BA000926,CLI_0689,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,589000,818000,0,992300,191600,2022-07-03,2022-07-03,,,False,True,Valoria Capital,France,courtier,0,LOW,False
