id_role,id_contrat,id_client,code_role,libelle_role
ROLE_002465,BA000850,CLI_0630,A,Assuré
ROLE_002466,BA000850,CLI_0630,B,Bénéficiaire en cas de décès
ROLE_002467,BA000851,CLI_0631,S,Souscripteur / Preneur
ROLE_002468,BA000851,CLI_0631,A,Assuré
ROLE_002469,BA000851,CLI_0631,B,Bénéficiaire en cas de décès
ROLE_002470,BA000852,CLI_0631,S,Souscripteur / Preneur
ROLE_002471,BA000852,CLI_0631,A,Assuré
ROLE_002472,BA000852,CLI_0631,B,Bénéficiaire en cas de décès
ROLE_002473,BA000853,CLI_0632,S,Souscripteur / Preneur
ROLE_002474,BA000853,CLI_0632,A,Assuré
ROLE_002475,BA000853,CLI_0632,B,Bénéficiaire en cas de décès
ROLE_002476,BA000854,CLI_0633,S,Souscripteur / Preneur
ROLE_002477,BA000854,CLI_0633,A,Assuré
ROLE_002478,BA000854,CLI_0633,B,Bénéficiaire en cas de décès
ROLE_002479,BA000855,CLI_0633,S,Souscripteur / Preneur
ROLE_002480,BA000855,CLI_0633,A,Assuré
ROLE_002481,BA000855,CLI_0633,B,Bénéficiaire en cas de décès
ROLE_002482,BA000856,CLI_0634,S,Souscripteur / Preneur
ROLE_002483,BA000856,CLI_0634,A,Assuré
ROLE_002484,BA000856,CLI_0634,B,Bénéficiaire en cas de décès
ROLE_002485,BA000857,CLI_0635,S,Souscripteur / Preneur
ROLE_002486,BA000857,CLI_0635,A,Assuré
ROLE_002487,BA000857,CLI_0635,B,Bénéficiaire en cas de décès
ROLE_002488,BA000858,CLI_0636,S,Souscripteur / Preneur
ROLE_002489,BA000858,CLI_0636,B,Bénéficiaire en cas de décès
ROLE_002490,BA000859,CLI_0637,S,Souscripteur / Preneur
ROLE_002491,BA000859,CLI_0637,B,Bénéficiaire en cas de décès
ROLE_002492,BA000860,CLI_0638,S,Souscripteur / Preneur
ROLE_002493,BA000860,CLI_0638,B,Bénéficiaire en cas de décès
ROLE_002494,BA000861,CLI_0638,S,Souscripteur / Preneur
ROLE_002495,BA000861,CLI_0638,B,Bénéficiaire en cas de décès
ROLE_002496,BA000862,CLI_0639,S,Souscripteur / Preneur
ROLE_002497,BA000862,CLI_0639,A,Assuré
ROLE_002498,BA000862,CLI_0639,B,Bénéficiaire en cas de décès
ROLE_002499,BA000863,CLI_0640,S,Souscripteur / Preneur
ROLE_002500,BA000863,CLI_0640,A,Assuré
ROLE_002501,BA000863,CLI_0640,B,Bénéficiaire en cas de décès
ROLE_002502,BA000864,CLI_0641,S,Souscripteur / Preneur
ROLE_002503,BA000864,CLI_0641,A,Assuré
ROLE_002504,BA000864,CLI_0641,B,Bénéficiaire en cas de décès
ROLE_002505,BA000865,CLI_0642,S,Souscripteur / Preneur
ROLE_002506,BA000865,CLI_0642,A,Assuré
ROLE_002507,BA000865,CLI_0642,B,Bénéficiaire en cas de décès
ROLE_002508,BA000866,CLI_0643,S,Souscripteur / Preneur
ROLE_002509,BA000866,CLI_0643,B,Bénéficiaire en cas de décès
ROLE_002510,BA000867,CLI_0644,S,Souscripteur / Preneur
ROLE_002511,BA000867,CLI_0644,A,Assuré
ROLE_002512,BA000867,CLI_0644,B,Bénéficiaire en cas de décès
ROLE_002513,BA000868,CLI_0645,S,Souscripteur / Preneur
ROLE_002514,BA000868,CLI_0645,A,Assuré
ROLE_002515,BA000868,CLI_0645,B,Bénéficiaire en cas de décès
ROLE_002516,BA000868,CLI_0645,UBO,Bénéficiaire effectif
ROLE_002517,BA000869,CLI_0646,S,Souscripteur / Preneur
ROLE_002518,BA000869,CLI_0646,A,Assuré
ROLE_002519,BA000869,CLI_0646,B,Bénéficiaire en cas de décès
ROLE_002520,BA000870,CLI_0647,S,Souscripteur / Preneur
ROLE_002521,BA000870,CLI_0647,A,Assuré
ROLE_002522,BA000870,CLI_0647,B,Bénéficiaire en cas de décès
ROLE_002523,BA000871,CLI_0648,S,Souscripteur / Preneur
ROLE_002524,BA000871,CLI_0648,A,Assuré
ROLE_002525,BA000871,CLI_0648,B,Bénéficiaire en cas de décès
ROLE_002526,BA000871,CLI_0648,UBO,Bénéficiaire effectif
ROLE_002527,BA000872,CLI_0649,S,Souscripteur / Preneur
ROLE_002528,BA000872,CLI_0649,A,Assuré
ROLE_002529,BA000872,CLI_0649,B,Bénéficiaire en cas de décès
ROLE_002530,BA000873,CLI_0650,S,Souscripteur / Preneur
ROLE_002531,BA000873,CLI_0650,A,Assuré
ROLE_002532,BA000873,CLI_0650,B,Bénéficiaire en cas de décès
ROLE_002533,BA000874,CLI_0651,S,Souscripteur / Preneur
ROLE_002534,BA000874,CLI_0651,A,Assuré
ROLE_002535,BA000874,CLI_0651,B,Bénéficiaire en cas de décès
ROLE_002536,BA000875,CLI_0651,S,Souscripteur / Preneur
ROLE_002537,BA000875,CLI_0651,B,Bénéficiaire en cas de décès
ROLE_002538,BA000876,CLI_0652,S,Souscripteur / Preneur
ROLE_002539,BA000876,CLI_0652,A,Assuré
ROLE_002540,BA000876,CLI_0652,B,Bénéficiaire en cas de décès
ROLE_002541,BA000877,CLI_0653,S,Souscripteur / Preneur
ROLE_002542,BA000877,CLI_0653,B,Bénéficiaire en cas de décès
ROLE_002543,BA000878,CLI_0654,S,Souscripteur / Preneur
ROLE_002544,BA000878,CLI_0654,A,Assuré
ROLE_002545,BA000878,CLI_0654,B,Bénéficiaire en cas de décès
ROLE_002546,BA000879,CLI_0655,S,Souscripteur / Preneur
ROLE_002547,BA000879,CLI_0655,A,Assuré
ROLE_002548,BA000879,CLI_0655,B,Bénéficiaire en cas de décès
ROLE_002549,BA000880,CLI_0656,S,Souscripteur / Preneur
ROLE_002550,BA000880,CLI_0656,A,Assuré
ROLE_002551,BA000880,CLI_0656,B,Bénéficiaire en cas de décès
ROLE_002552,BA000881,CLI_0656,S,Souscripteur / Preneur
ROLE_002553,BA000881,CLI_0656,A,Assuré
ROLE_002554,BA000881,CLI_0656,B,Bénéficiaire en cas de décès
ROLE_002555,BA000882,CLI_0657,S,Souscripteur / Preneur
ROLE_002556,BA000882,CLI_0657,A,Assuré
ROLE_002557,BA000882,CLI_0657,B,Bénéficiaire en cas de décès
ROLE_002558,BA000883,CLI_0658,S,Souscripteur / Preneur
ROLE_002559,BA000883,CLI_0658,A,Assuré
ROLE_002560,BA000883,CLI_0658,B,Bénéficiaire en cas de décès
ROLE_002561,BA000884,CLI_0658,S,Souscripteur / Preneur
ROLE_002562,BA000884,CLI_0658,A,Assuré
ROLE_002563,BA000884,CLI_0658,B,Bénéficiaire en cas de décès
ROLE_002564,BA000885,CLI_0659,S,Souscripteur / Preneur
ROLE_002565,BA000885,CLI_0659,A,Assuré
ROLE_002566,BA000885,CLI_0659,B,Bénéficiaire en cas de décès
ROLE_002567,BA000886,CLI_0659,S,Souscripteur / Preneur
ROLE_002568,BA000886,CLI_0659,A,Assuré
ROLE_002569,BA000886,CLI_0659,B,Bénéficiaire en cas de décès
ROLE_002570,BA000887,CLI_0660,S,Souscripteur / Preneur
ROLE_002571,BA000887,CLI_0660,B,Bénéficiaire en cas de décès
ROLE_002572,BA000888,CLI_0661,S,Souscripteur / Preneur
ROLE_002573,BA000888,CLI_0661,A,Assuré
ROLE_002574,BA000888,CLI_0661,B,Bénéficiaire en cas de décès
ROLE_002575,BA000889,CLI_0662,S,Souscripteur / Preneur
ROLE_002576,BA000889,CLI_0662,A,Assuré
ROLE_002577,BA000889,CLI_0662,B,Bénéficiaire en cas de décès
ROLE_002578,BA000890,CLI_0662,S,Souscripteur / Preneur
ROLE_002579,BA000890,CLI_0662,A,Assuré
ROLE_002580,BA000890,CLI_0662,B,Bénéficiaire en cas de décès
ROLE_002581,BA000891,CLI_0663,S,Souscripteur / Preneur
ROLE_002582,BA000891,CLI_0663,A,Assuré
ROLE_002583,BA000891,CLI_0663,B,Bénéficiaire en cas de décès
ROLE_002584,BA000892,CLI_0663,S,Souscripteur / Preneur
ROLE_002585,BA000892,CLI_0663,A,Assuré
ROLE_002586,BA000892,CLI_0663,B,Bénéficiaire en cas de décès
ROLE_002587,BA000893,CLI_0664,S,Souscripteur / Preneur
ROLE_002588,BA000893,CLI_0664,A,Assuré
ROLE_002589,BA000893,CLI_0664,B,Bénéficiaire en cas de décès
ROLE_002590,BA000894,CLI_0665,S,Souscripteur / Preneur
ROLE_002591,BA000894,CLI_0665,A,Assuré
ROLE_002592,BA000894,CLI_0665,B,Bénéficiaire en cas de décès
ROLE_002593,BA000895,CLI_0666,S,Souscripteur / Preneur
ROLE_002594,BA000895,CLI_0666,B,Bénéficiaire en cas de décès
ROLE_002595,BA000896,CLI_0667,S,Souscripteur / Preneur
ROLE_002596,BA000896,CLI_0667,A,Assuré
ROLE_002597,BA000896,CLI_0667,B,Bénéficiaire en cas de décès
ROLE_002598,BA000897,CLI_0668,S,Souscripteur / Preneur
ROLE_002599,BA000897,CLI_0668,A,Assuré
ROLE_002600,BA000897,CLI_0668,B,Bénéficiaire en cas de décès
ROLE_002601,BA000898,CLI_0669,S,Souscripteur / Preneur
ROLE_002602,BA000898,CLI_0669,A,Assuré
ROLE_002603,BA000898,CLI_0669,B,Bénéficiaire en cas de décès
ROLE_002604,BA000899,CLI_0669,S,Souscripteur / Preneur
ROLE_002605,BA000899,CLI_0669,B,Bénéficiaire en cas de décès
ROLE_002606,BA000900,CLI_0669,S,Souscripteur / Preneur
ROLE_002607,BA000900,CLI_0669,A,Assuré
ROLE_002608,BA000900,CLI_0669,B,Bénéficiaire en cas de décès
ROLE_002609,BA000901,CLI_0670,S,Souscripteur / Preneur
ROLE_002610,BA000901,CLI_0670,A,Assuré
ROLE_002611,BA000901,CLI_0670,B,Bénéficiaire en cas de décès
ROLE_002612,BA000902,CLI_0671,S,Souscripteur / Preneur
ROLE_002613,BA000902,CLI_0671,B,Bénéficiaire en cas de décès
ROLE_002614,BA000903,CLI_0672,S,Souscripteur / Preneur
ROLE_002615,BA000903,CLI_0672,A,Assuré
ROLE_002616,BA000903,CLI_0672,B,Bénéficiaire en cas de décès
ROLE_002617,BA000904,CLI_0673,S,Souscripteur / Preneur
ROLE_002618,BA000904,CLI_0673,A,Assuré
ROLE_002619,BA000904,CLI_0673,B,Bénéficiaire en cas de décès
ROLE_002620,BA000905,CLI_0674,S,Souscripteur / Preneur
ROLE_002621,BA000905,CLI_0674,A,Assuré
ROLE_002622,BA000905,CLI_0674,B,Bénéficiaire en cas de décès
ROLE_002623,BA000906,CLI_0675,S,Souscripteur / Preneur
ROLE_002624,BA000906,CLI_0675,A,Assuré
ROLE_002625,BA000906,CLI_0675,B,Bénéficiaire en cas de décès
ROLE_002626,BA000907,CLI_0676,S,Souscripteur / Preneur
ROLE_002627,BA000907,CLI_0676,A,Assuré
ROLE_002628,BA000907,CLI_0676,B,Bénéficiaire en cas de décès
ROLE_002629,BA000908,CLI_0677,S,Souscripteur / Preneur
ROLE_002630,BA000908,CLI_0677,A,Assuré
ROLE_002631,BA000908,CLI_0677,B,Bénéficiaire en cas de décès
ROLE_002632,BA000909,CLI_0677,S,Souscripteur / Preneur
ROLE_002633,BA000909,CLI_0677,A,Assuré
ROLE_002634,BA000909,CLI_0677,B,Bénéficiaire en cas de décès
ROLE_002635,BA000910,CLI_0678,S,Souscripteur / Preneur
ROLE_002636,BA000910,CLI_0678,B,Bénéficiaire en cas de décès
ROLE_002637,BA000911,CLI_0679,S,Souscripteur / Preneur
ROLE_002638,BA000911,CLI_0679,A,Assuré
ROLE_002639,BA000911,CLI_0679,B,Bénéficiaire en cas de décès
ROLE_002640,BA000912,CLI_0679,S,Souscripteur / Preneur
ROLE_002641,BA000912,CLI_0679,A,Assuré
ROLE_002642,BA000912,CLI_0679,B,Bénéficiaire en cas de décès
ROLE_002643,BA000913,CLI_0679,S,Souscripteur / Preneur
ROLE_002644,BA000913,CLI_0679,A,Assuré
ROLE_002645,BA000913,CLI_0679,B,Bénéficiaire en cas de décès
ROLE_002646,BA000914,CLI_0680,S,Souscripteur / Preneur
ROLE_002647,BA000914,CLI_0680,A,Assuré
ROLE_002648,BA000914,CLI_0680,B,Bénéficiaire en cas de décès
ROLE_002649,BA000914,CLI_0680,UBO,Bénéficiaire effectif
ROLE_002650,BA000915,CLI_0680,S,Souscripteur / Preneur
ROLE_002651,BA000915,CLI_0680,A,Assuré
ROLE_002652,BA000915,CLI_0680,B,Bénéficiaire en cas de décès
ROLE_002653,BA000915,CLI_0680,UBO,Bénéficiaire effectif
ROLE_002654,BA000916,CLI_0681,S,Souscripteur / Preneur
ROLE_002655,BA000916,CLI_0681,A,Assuré
ROLE_002656,BA000916,CLI_0681,B,Bénéficiaire en cas de décès
ROLE_002657,BA000917,CLI_0681,S,Souscripteur / Preneur
ROLE_002658,BA000917,CLI_0681,B,Bénéficiaire en cas de décès
ROLE_002659,BA000918,CLI_0682,S,Souscripteur / Preneur
ROLE_002660,BA000918,CLI_0682,A,Assuré
ROLE_002661,BA000918,CLI_0682,B,Bénéficiaire en cas de décès
ROLE_002662,BA000919,CLI_0683,S,Souscripteur / Preneur
ROLE_002663,BA000919,CLI_0683,A,Assuré
ROLE_002664,BA000919,CLI_0683,B,Bénéficiaire en cas de décès
ROLE_002665,BA000920,CLI_0684,S,Souscripteur / Preneur
ROLE_002666,BA000920,CLI_0684,A,Assuré
ROLE_002667,BA000920,CLI_0684,B,Bénéficiaire en cas de décès
ROLE_002668,BA000921,CLI_0685,S,Souscripteur / Preneur
ROLE_002669,BA000921,CLI_0685,B,Bénéficiaire en cas de décès
ROLE_002670,BA000922,CLI_0686,S,Souscripteur / Preneur
ROLE_002671,BA000922,CLI_0686,A,Assuré
ROLE_002672,BA000922,CLI_0686,B,Bénéficiaire en cas de décès
ROLE_002673,BA000923,CLI_0686,S,Souscripteur / Preneur
ROLE_002674,BA000923,CLI_0686,A,Assuré
ROLE_002675,BA000923,CLI_0686,B,Bénéficiaire en cas de décès
ROLE_002676,BA000924,CLI_0687,S,Souscripteur / Preneur
ROLE_002677,BA000924,CLI_0687,A,Assuré
ROLE_002678,BA000924,CLI_0687,B,Bénéficiaire en cas de décès
ROLE_002679,BA000925,CLI_0688,S,Souscripteur / Preneur
ROLE_002680,BA000925,CLI_0688,A,Assuré
ROLE_002681,BA000925,CLI_0688,B,Bénéficiaire en cas de décès
ROLE_002682,BA000926,CLI_0689,S,Souscripteur / Preneur
ROLE_002683,BA000926,CLI_0689,A,Assuré
ROLE_002684,BA000926,CLI_0689,B,Bénéficiaire en cas de décès
ROLE_002685,BA000927,CLI_0689,S,Souscripteur / Preneur
ROLE_002686,BA000927,CLI_0689,A,Assuré
ROLE_002687,BA000927,CLI_0689,B,Bénéficiaire en cas de décès
ROLE_002688,BA000928,CLI_0690,S,Souscripteur / Preneur
ROLE_002689,BA000928,CLI_0690,A,Assuré
ROLE_002690,BA000928,CLI_0690,B,Bénéficiaire en cas de décès
ROLE_002691,BA000929,CLI_0691,S,Souscripteur / Preneur
ROLE_002692,BA000929,CLI_0691,A,Assuré
ROLE_002693,BA000929,CLI_0691,B,Bénéficiaire en cas de décès
ROLE_002694,BA000929,CLI_0691,UBO,Bénéficiaire effectif
ROLE_002695,BA000930,CLI_0692,S,Souscripteur / Preneur
ROLE_002696,BA000930,CLI_0692,A,Assuré
ROLE_002697,BA000930,CLI_0692,B,Bénéficiaire en cas de décès
ROLE_002698,BA000930,CLI_0692,UBO,Bénéficiaire effectif
ROLE_002699,BA000931,CLI_0693,S,Souscripteur / Preneur
ROLE_002700,BA000931,CLI_0693,A,Assuré
ROLE_002701,BA000931,CLI_0693,B,Bénéficiaire en cas de décès
ROLE_002702,BA000932,CLI_0694,S,Souscripteur / Preneur
ROLE_002703,BA000932,CLI_0694,A,Assuré
ROLE_002704,BA000932,CLI_0694,B,Bénéficiaire en cas de décès
ROLE_002705,BA000933,CLI_0694,S,Souscripteur / Preneur
ROLE_002706,BA000933,CLI_0694,A,Assuré
ROLE_002707,BA000933,CLI_0694,B,Bénéficiaire en cas de décès
ROLE_002708,BA000934,CLI_0695,S,Souscripteur / Preneur
ROLE_002709,BA000934,CLI_0695,A,Assuré
ROLE_002710,BA000934,CLI_0695,B,Bénéficiaire en cas de décès
ROLE_002711,BA000935,CLI_0695,S,Souscripteur / Preneur
ROLE_002712,BA000935,CLI_0695,A,Assuré
ROLE_002713,BA000935,CLI_0695,B,Bénéficiaire en cas de décès
ROLE_002714,BA000936,CLI_0695,S,Souscripteur / Preneur
ROLE_002715,BA000936,CLI_0695,A,Assuré
ROLE_002716,BA000936,CLI_0695,B,Bénéficiaire en cas de décès
ROLE_002717,BA000937,CLI_0696,S,Souscripteur / Preneur
ROLE_002718,BA000937,CLI_0696,A,Assuré
ROLE_002719,BA000937,CLI_0696,B,Bénéficiaire en cas de décès
ROLE_002720,BA000938,CLI_0697,S,Souscripteur / Preneur
ROLE_002721,BA000938,CLI_0697,A,Assuré
ROLE_002722,BA000938,CLI_0697,B,Bénéficiaire en cas de décès
ROLE_002723,BA000939,CLI_0698,S,Souscripteur / Preneur
ROLE_002724,BA000939,CLI_0698,A,Assuré
ROLE_002725,BA000939,CLI_0698,B,Bénéficiaire en cas de décès
ROLE_002726,BA000940,CLI_0699,S,Souscripteur / Preneur
ROLE_002727,BA000940,CLI_0699,A,Assuré
ROLE_002728,BA000940,CLI_0699,B,Bénéficiaire en cas de décès
ROLE_002729,BA000941,CLI_0700,S,Souscripteur / Preneur
ROLE_002730,BA000941,CLI_0700,A,Assuré
ROLE_002731,BA000941,CLI_0700,B,Bénéficiaire en cas de décès
ROLE_002732,BA000942,CLI_0701,S,Souscripteur / Preneur
ROLE_002733,BA000942,CLI_0701,A,Assuré
ROLE_002734,BA000942,CLI_0701,B,Bénéficiaire en cas de décès
ROLE_002735,BA000943,CLI_0702,S,Souscripteur / Preneur
ROLE_002736,BA000943,CLI_0702,B,Bénéficiaire en cas de décès
ROLE_002737,BA000944,CLI_0702,S,Souscripteur / Preneur
ROLE_002738,BA000944,CLI_0702,A,Assuré
ROLE_002739,BA000944,CLI_0702,B,Bénéficiaire en cas de décès
ROLE_002740,BA000945,CLI_0703,S,Souscripteur / Preneur
ROLE_002741,BA000945,CLI_0703,B,Bénéficiaire en cas de décès
ROLE_002742,BA000946,CLI_0704,S,Souscripteur / Preneur
ROLE_002743,BA000946,CLI_0704,A,Assuré
ROLE_002744,BA000946,CLI_0704,B,Bénéficiaire en cas de décès
ROLE_002745,BA000947,CLI_0704,S,Souscripteur / Preneur
ROLE_002746,BA000947,CLI_0704,A,Assuré
ROLE_002747,BA000947,CLI_0704,B,Bénéficiaire en cas de décès
ROLE_002748,BA000948,CLI_0705,S,Souscripteur / Preneur
ROLE_002749,BA000948,CLI_0705,A,Assuré
ROLE_002750,BA000948,CLI_0705,B,Bénéficiaire en cas de décès
ROLE_002751,BA000949,CLI_0705,S,Souscripteur / Preneur
ROLE_002752,BA000949,CLI_0705,A,Assuré
ROLE_002753,BA000949,CLI_0705,B,Bénéficiaire en cas de décès
ROLE_002754,BA000950,CLI_0705,S,Souscripteur / Preneur
ROLE_002755,BA000950,CLI_0705,A,Assuré
ROLE_002756,BA000950,CLI_0705,B,Bénéficiaire en cas de décès
ROLE_002757,BA000951,CLI_0706,S,Souscripteur / Preneur
ROLE_002758,BA000951,CLI_0706,A,Assuré
ROLE_002759,BA000951,CLI_0706,B,Bénéficiaire en cas de décès
ROLE_002760,BA000952,CLI_0707,S,Souscripteur / Preneur
ROLE_002761,BA000952,CLI_0707,A,Assuré
ROLE_002762,BA000952,CLI_0707,B,Bénéficiaire en cas de décès
ROLE_002763,BA000953,CLI_0708,S,Souscripteur / Preneur
ROLE_002764,BA000953,CLI_0708,A,Assuré
ROLE_002765,BA000953,CLI_0708,B,Bénéficiaire en cas de décès
ROLE_002766,BA000954,CLI_0708,S,Souscripteur / Preneur
ROLE_002767,BA000954,CLI_0708,A,Assuré
ROLE_002768,BA000954,CLI_0708,B,Bénéficiaire en cas de décès
ROLE_002769,BA000955,CLI_0709,S,Souscripteur / Preneur
ROLE_002770,BA000955,CLI_0709,B,Bénéficiaire en cas de décès
ROLE_002771,BA000956,CLI_0710,S,Souscripteur / Preneur
ROLE_002772,BA000956,CLI_0710,A,Assuré
ROLE_002773,BA000956,CLI_0710,B,Bénéficiaire en cas de décès
ROLE_002774,BA000957,CLI_0710,S,Souscripteur / Preneur
ROLE_002775,BA000957,CLI_0710,B,Bénéficiaire en cas de décès
ROLE_002776,BA000958,CLI_0711,S,Souscripteur / Preneur
ROLE_002777,BA000958,CLI_0711,A,Assuré
ROLE_002778,BA000958,CLI_0711,B,Bénéficiaire en cas de décès
ROLE_002779,BA000959,CLI_0712,S,Souscripteur / Preneur
ROLE_002780,BA000959,CLI_0712,A,Assuré
ROLE_002781,BA000959,CLI_0712,B,Bénéficiaire en cas de décès
ROLE_002782,BA000960,CLI_0712,S,Souscripteur / Preneur
ROLE_002783,BA000960,CLI_0712,A,Assuré
ROLE_002784,BA000960,CLI_0712,B,Bénéficiaire en cas de décès
ROLE_002785,BA000961,CLI_0713,S,Souscripteur / Preneur
ROLE_002786,BA000961,CLI_0713,A,Assuré
ROLE_002787,BA000961,CLI_0713,B,Bénéficiaire en cas de décès
ROLE_002788,BA000962,CLI_0714,S,Souscripteur / Preneur
ROLE_002789,BA000962,CLI_0714,A,Assuré
ROLE_002790,BA000962,CLI_0714,B,Bénéficiaire en cas de décès
ROLE_002791,BA000963,CLI_0715,S,Souscripteur / Preneur
ROLE_002792,BA000963,CLI_0715,A,Assuré
ROLE_002793,BA000963,CLI_0715,B,Bénéficiaire en cas de décès
ROLE_002794,BA000964,CLI_0716,S,Souscripteur / Preneur
ROLE_002795,BA000964,CLI_0716,A,Assuré
ROLE_002796,BA000964,CLI_0716,B,Bénéficiaire en cas de décès
ROLE_002797,BA000965,CLI_0717,S,Souscripteur / Preneur
ROLE_002798,BA000965,CLI_0717,A,Assuré
ROLE_002799,BA000965,CLI_0717,B,Bénéficiaire en cas de décès
ROLE_002800,BA000966,CLI_0718,S,Souscripteur / Preneur
ROLE_002801,BA000966,CLI_0718,A,Assuré
ROLE_002802,BA000966,CLI_0718,B,Bénéficiaire en cas de décès
ROLE_002803,BA000967,CLI_0719,S,Souscripteur / Preneur
ROLE_002804,BA000967,CLI_0719,A,Assuré
ROLE_002805,BA000967,CLI_0719,B,Bénéficiaire en cas de décès
ROLE_002806,BA000968,CLI_0720,S,Souscripteur / Preneur
ROLE_002807,BA000968,CLI_0720,A,Assuré
ROLE_002808,BA000968,CLI_0720,B,Bénéficiaire en cas de décès
ROLE_002809,BA000969,CLI_0720,S,Souscripteur / Preneur
ROLE_002810,BA000969,CLI_0720,A,Assuré
ROLE_002811,BA000969,CLI_0720,B,Bénéficiaire en cas de décès
ROLE_002812,BA000970,CLI_0721,S,Souscripteur / Preneur
ROLE_002813,BA000970,CLI_0721,A,Assuré
ROLE_002814,BA000970,CLI_0721,B,Bénéficiaire en cas de décès
ROLE_002815,BA000971,CLI_0722,S,Souscripteur / Preneur
ROLE_002816,BA000971,CLI_0722,B,Bénéficiaire en cas de décès
ROLE_002817,BA000972,CLI_0722,S,Souscripteur / Preneur
ROLE_002818,BA000972,CLI_0722,A,Assuré
ROLE_002819,BA000972,CLI_0722,B,Bénéficiaire en cas de décès
ROLE_002820,BA000973,CLI_0722,S,Souscripteur / Preneur
ROLE_002821,BA000973,CLI_0722,A,Assuré
ROLE_002822,BA000973,CLI_0722,B,Bénéficiaire en cas de décès
ROLE_002823,BA000974,CLI_0723,S,Souscripteur / Preneur
ROLE_002824,BA000974,CLI_0723,A,Assuré
ROLE_002825,BA000974,CLI_0723,B,Bénéficiaire en cas de décès
ROLE_002826,BA000975,CLI_0724,S,Souscripteur / Preneur
ROLE_002827,BA000975,CLI_0724,A,Assuré
ROLE_002828,BA000975,CLI_0724,B,Bénéficiaire en cas de décès
ROLE_002829,BA000976,CLI_0725,S,Souscripteur / Preneur
ROLE_002830,BA000976,CLI_0725,A,Assuré
ROLE_002831,BA000976,CLI_0725,B,Bénéficiaire en cas de décès
ROLE_002832,BA000977,CLI_0726,S,Souscripteur / Preneur
ROLE_002833,BA000977,CLI_0726,A,Assuré
ROLE_002834,BA000977,CLI_0726,B,Bénéficiaire en cas de décès
ROLE_002835,BA000977,CLI_0726,UBO,Bénéficiaire effectif
ROLE_002836,BA000978,CLI_0727,S,Souscripteur / Preneur
ROLE_002837,BA000978,CLI_0727,A,Assuré
ROLE_002838,BA000978,CLI_0727,B,Bénéficiaire en cas de décès
ROLE_002839,BA000979,CLI_0728,S,Souscripteur / Preneur
ROLE_002840,BA000979,CLI_0728,A,Assuré
ROLE_002841,BA000979,CLI_0728,B,Bénéficiaire en cas de décès
ROLE_002842,BA000980,CLI_0728,S,Souscripteur / Preneur
ROLE_002843,BA000980,CLI_0728,B,Bénéficiaire en cas de décès
ROLE_002844,BA000981,CLI_0729,S,Souscripteur / Preneur
ROLE_002845,BA000981,CLI_0729,A,Assuré
ROLE_002846,BA000981,CLI_0729,B,Bénéficiaire en cas de décès
ROLE_002847,BA000982,CLI_0729,S,Souscripteur / Preneur
ROLE_002848,BA000982,CLI_0729,A,Assuré
ROLE_002849,BA000982,CLI_0729,B,Bénéficiaire en cas de décès
ROLE_002850,BA000983,CLI_0730,S,Souscripteur / Preneur
ROLE_002851,BA000983,CLI_0730,B,Bénéficiaire en cas de décès
ROLE_002852,BA000984,CLI_0731,S,Souscripteur / Preneur
ROLE_002853,BA000984,CLI_0731,A,Assuré
ROLE_002854,BA000984,CLI_0731,B,Bénéficiaire en cas de décès
ROLE_002855,BA000985,CLI_0731,S,Souscripteur / Preneur
ROLE_002856,BA000985,CLI_0731,A,Assuré
ROLE_002857,BA000985,CLI_0731,B,Bénéficiaire en cas de décès
ROLE_002858,BA000986,CLI_0731,S,Souscripteur / Preneur
ROLE_002859,BA000986,CLI_0731,A,Assuré
ROLE_002860,BA000986,CLI_0731,B,Bénéficiaire en cas de décès
ROLE_002861,BA000987,CLI_0732,S,Souscripteur / Preneur
ROLE_002862,BA000987,CLI_0732,B,Bénéficiaire en cas de décès
ROLE_002863,BA000988,CLI_0733,S,Souscripteur / Preneur
ROLE_002864,BA000988,CLI_0733,A,Assuré
ROLE_002865,BA000988,CLI_0733,B,Bénéficiaire en cas de décès
ROLE_002866,BA000989,CLI_0733,S,Souscripteur / Preneur
ROLE_002867,BA000989,CLI_0733,A,Assuré
ROLE_002868,BA000989,CLI_0733,B,Bénéficiaire en cas de décès
ROLE_002869,BA000990,CLI_0734,S,Souscripteur / Preneur
ROLE_002870,BA000990,CLI_0734,A,Assuré
ROLE_002871,BA000990,CLI_0734,B,Bénéficiaire en cas de décès
ROLE_002872,BA000991,CLI_0734,S,Souscripteur / Preneur
