id_support,ref_support,id_contrat,code_isin,designation,type_fonds,juridiction,risque_juridiction,liquidite,est_offshore,montant_euro,nombre_parts,valeur_cotation_euro,poids_pct,flag_mandat_gestion,date_valorisation
SUP_001500,FR0010392225,BA000782,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,151800,1068.88,142.017733,48.64,False,2026-08-05
SUP_001501,LU0255977539,BA000782,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,12800,85.43,149.827766,4.1,False,2026-07-24
SUP_001502,FID_BNP,BA000783,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,343400,3423.12,100.317746,100.0,True,2026-07-12
SUP_001503,LU0104884860,BA000784,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,510800,3596.76,142.016708,69.01,False,2026-07-28
SUP_001504,LU0104884860,BA000784,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,27100,277.12,97.791459,3.66,False,2026-07-18
SUP_001505,LU0104884860,BA000784,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,202300,1794.31,112.745193,27.33,False,2026-07-10
SUP_001506,FID_UBS,BA000785,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,125700,1339.11,93.868084,28.11,True,2026-07-19
SUP_001507,FR0010392225,BA000785,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,151700,1373.42,110.454472,33.91,True,2026-08-05
SUP_001508,XS2428662824,BA000785,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,169900,1964.6,86.48059,37.98,True,2026-08-05
SUP_001509,FID_BNP,BA000786,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,37400,267.51,139.810406,16.3,True,2026-08-04
SUP_001510,FR001400OJI4,BA000786,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,192100,1402.21,136.998154,83.7,True,2026-07-18
SUP_001511,FID_BNP,BA000787,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1809700,18522.83,97.701062,100.0,True,2026-07-13
SUP_001512,FID_BNP,BA000788,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,5907500,54800.7,107.799723,100.0,True,2026-07-12
SUP_001513,FID_BNP,BA000789,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,731200,5131.48,142.492907,100.0,True,2026-07-21
SUP_001514,FID_BNP,BA000790,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,598600,6361.96,94.090428,100.0,True,2026-07-22
SUP_001515,FAS_IND,BA000791,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,174100,1951.38,89.218736,21.73,True,2026-07-24
SUP_001516,LU0255977539,BA000791,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,627100,7455.69,84.110219,78.27,True,2026-07-08
SUP_001517,FID_BNP,BA000792,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,207000,2053.57,100.800285,52.09,True,2026-07-28
SUP_001518,XS2428662824,BA000792,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,33500,263.41,127.179059,8.42,True,2026-07-19
SUP_001519,FR001400OJI4,BA000792,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,156900,1287.92,121.824068,39.49,True,2026-07-23
SUP_001520,FID_UBS,BA000793,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,326700,2745.91,118.976756,67.46,True,2026-07-18
SUP_001521,FR0010392225,BA000793,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,152900,1455.86,105.024131,31.56,True,2026-08-03
SUP_001522,LU0255977539,BA000793,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,2700,21.09,127.997534,0.56,True,2026-07-13
SUP_001523,FR0010923383,BA000793,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,2000,20.62,96.995841,0.41,True,2026-07-10
SUP_001524,FAS_IND,BA000794,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,250900,2066.6,121.407124,100.0,True,2026-07-30
SUP_001525,FID_BNP,BA000795,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,239000,2429.37,98.37944,100.0,True,2026-07-08
SUP_001526,FR0010392225,BA000796,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,23900,184.15,129.78781,17.12,False,2026-07-13
SUP_001527,XS2428662824,BA000796,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,92700,884.69,104.78274,66.33,False,2026-07-30
SUP_001528,PE_LUX_01,BA000796,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,23100,206.34,111.949314,16.56,False,2026-07-12
SUP_001529,FID_UBS,BA000797,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,42200,322.73,130.759559,17.08,True,2026-07-28
SUP_001530,FR0010923383,BA000797,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,204700,1565.04,130.795347,82.92,True,2026-07-13
SUP_001531,FAS_IND,BA000798,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,831600,6350.44,130.951614,92.87,True,2026-07-24
SUP_001532,XS2428662824,BA000798,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,63900,506.69,126.112324,7.13,True,2026-07-28
SUP_001533,FID_BNP,BA000799,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,697900,5963.13,117.035854,100.0,True,2026-07-07
SUP_001534,FID_UBS,BA000800,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,514500,4026.0,127.794258,100.0,True,2026-08-02
SUP_001535,FID_UBS,BA000801,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,84900,789.11,107.58968,35.1,True,2026-07-13
SUP_001536,FR001400OJI4,BA000801,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,140700,1111.41,126.596236,58.14,True,2026-07-25
SUP_001537,LU0255977539,BA000801,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,16300,183.04,89.053923,6.75,True,2026-07-28
SUP_001538,FID_BNP,BA000802,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1561100,10820.79,144.268538,100.0,True,2026-07-17
SUP_001539,FID_UBS,BA000803,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1975900,15602.25,126.641994,100.0,True,2026-07-19
SUP_001540,FID_UBS,BA000804,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,239500,2266.69,105.660819,28.01,True,2026-07-29
SUP_001541,FR0010923383,BA000804,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,475200,5547.91,85.653822,55.57,True,2026-07-17
SUP_001542,FR0010392225,BA000804,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,4400,37.08,118.670201,0.51,True,2026-08-03
SUP_001543,XS2428662824,BA000804,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,136100,1414.78,96.198439,15.91,True,2026-07-31
SUP_001544,FID_UBS,BA000805,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1073400,13233.3,81.113576,100.0,True,2026-07-07
SUP_001545,LU0255977539,BA000806,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,253700,1801.06,140.861411,100.0,False,2026-07-27
SUP_001546,FID_BNP,BA000807,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,364600,3991.88,91.335468,100.0,True,2026-07-11
SUP_001547,FID_BNP,BA000808,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,440400,3535.92,124.550164,45.4,True,2026-07-19
SUP_001548,XS2428662824,BA000808,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,529800,4373.58,121.136377,54.6,True,2026-08-01
SUP_001549,FAS_ROT,BA000809,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,770300,6594.34,116.812214,100.0,True,2026-07-27
SUP_001550,FID_UBS,BA000810,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,70900,620.16,114.32577,22.19,True,2026-07-26
SUP_001551,FR0010923383,BA000810,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,248600,1833.05,135.621264,77.81,True,2026-07-25
SUP_001552,FR001400OJI4,BA000811,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,355800,3478.54,102.28419,100.0,False,2026-07-12
SUP_001553,FAS_ROT,BA000812,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,319900,3330.68,96.046573,100.0,True,2026-07-30
SUP_001554,FAS_IND,BA000813,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,114400,871.96,131.198626,29.35,True,2026-07-08
SUP_001555,LU0255977539,BA000813,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,275500,3084.29,89.323566,70.65,True,2026-08-05
SUP_001556,PE_LUX_01,BA000814,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,732400,5470.51,133.881562,56.38,False,2026-07-31
SUP_001557,FR001400OJI4,BA000814,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,566600,4702.36,120.49275,43.62,False,2026-07-08
SUP_001558,FAS_ROT,BA000815,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,216800,2453.08,88.378559,100.0,True,2026-07-07
SUP_001559,FID_BNP,BA000816,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,7635800,66816.48,114.280197,100.0,True,2026-07-13
SUP_001560,FID_UBS,BA000817,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,809400,6534.54,123.864825,70.91,True,2026-07-14
SUP_001561,LU0255977539,BA000817,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,286500,1952.12,146.763153,25.1,True,2026-07-10
SUP_001562,XS2428662824,BA000817,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,45600,354.08,128.783573,3.99,True,2026-07-31
SUP_001563,FAS_IND,BA000818,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,327100,2582.63,126.653806,100.0,True,2026-07-25
SUP_001564,FAS_IND,BA000819,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,718000,5195.67,138.192104,100.0,True,2026-07-21
SUP_001565,FR0010923383,BA000820,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,406600,3861.96,105.283454,100.0,False,2026-07-16
SUP_001566,FID_UBS,BA000821,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,370100,2502.85,147.871439,100.0,True,2026-07-11
SUP_001567,FID_UBS,BA000822,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,2337400,19519.71,119.745634,100.0,True,2026-07-12
SUP_001568,FID_BNP,BA000823,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,2611100,27330.29,95.538693,100.0,True,2026-07-31
SUP_001569,FID_BNP,BA000824,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,160300,1916.96,83.621771,39.81,True,2026-07-30
SUP_001570,FR0010392225,BA000824,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,242400,1961.34,123.588775,60.19,True,2026-07-24
SUP_001571,FID_BNP,BA000825,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,71400,479.94,148.768381,29.31,True,2026-07-27
SUP_001572,LU0255977539,BA000825,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,139600,1136.24,122.861054,57.31,True,2026-07-18
SUP_001573,LU0104884860,BA000825,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,32600,218.46,149.223283,13.38,True,2026-07-24
SUP_001574,FID_UBS,BA000826,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,24100,236.75,101.793862,7.77,True,2026-07-11
SUP_001575,LU0104884860,BA000826,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,124200,1196.62,103.791985,40.04,True,2026-08-04
SUP_001576,XS2428662824,BA000826,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,161900,1135.66,142.560643,52.2,True,2026-07-31
SUP_001577,FID_BNP,BA000827,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,116300,808.36,143.871426,52.0,True,2026-07-14
SUP_001578,FR0010923383,BA000827,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,28400,267.63,106.118281,12.67,True,2026-07-29
SUP_001579,XS2428662824,BA000827,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,79000,633.4,124.723081,35.33,True,2026-07-23
SUP_001580,FID_UBS,BA000828,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,223500,1892.66,118.087747,41.36,True,2026-07-28
SUP_001581,LU0255977539,BA000828,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,237800,2925.06,81.297612,44.0,True,2026-07-30
SUP_001582,FR0010923383,BA000828,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,79100,645.58,122.524688,14.64,True,2026-07-14
SUP_001583,FID_UBS,BA000829,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,4164100,33083.96,125.864623,81.28,True,2026-07-25
SUP_001584,FR001400OJI4,BA000829,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,959000,8454.46,113.431236,18.72,True,2026-07-11
SUP_001585,FAS_ROT,BA000830,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,111400,921.39,120.904026,15.7,True,2026-07-14
SUP_001586,LU0104884860,BA000830,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,534200,4026.2,132.680917,75.26,True,2026-07-18
SUP_001587,FR001400OJI4,BA000830,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,64200,644.91,99.549363,9.04,True,2026-07-28
SUP_001588,FID_BNP,BA000831,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,712900,5702.17,125.022634,100.0,True,2026-07-30
SUP_001589,FID_BNP,BA000832,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1334100,16142.31,82.646185,100.0,True,2026-07-19
SUP_001590,LU0104884860,BA000833,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,275300,2674.12,102.949676,100.0,False,2026-07-28
SUP_001591,FAS_IND,BA000834,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,136200,1172.86,116.126606,57.31,True,2026-08-03
SUP_001592,FR001400OJI4,BA000834,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,101500,902.07,112.51911,42.69,True,2026-07-24
SUP_001593,FID_BNP,BA000835,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,587700,5285.85,111.183583,100.0,True,2026-07-12
SUP_001594,FID_UBS,BA000836,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,414600,5120.84,80.963242,81.74,True,2026-07-19
SUP_001595,LU0255977539,BA000836,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,92700,637.04,145.516266,18.26,True,2026-07-10
SUP_001596,LU0104884860,BA000837,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,472900,5895.64,80.211766,44.51,False,2026-07-16
SUP_001597,FR0010923383,BA000837,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,589600,4818.94,122.350611,55.49,False,2026-07-24
SUP_001598,FID_BNP,BA000838,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,219200,2201.3,99.577308,26.0,True,2026-07-10
SUP_001599,LU0104884860,BA000838,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,33900,231.75,146.277181,4.02,True,2026-07-13
SUP_001600,LU0255977539,BA000838,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,430200,2960.92,145.292855,51.03,True,2026-07-08
SUP_001601,XS2428662824,BA000838,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,159700,1917.27,83.295553,18.94,True,2026-07-13
SUP_001602,FID_BNP,BA000839,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,127900,1019.34,125.473816,37.48,True,2026-07-21
SUP_001603,FR0010923383,BA000839,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,213300,1837.25,116.097204,62.52,True,2026-07-18
SUP_001604,FID_UBS,BA000840,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,8300,80.06,103.665908,2.36,True,2026-07-29
SUP_001605,XS2428662824,BA000840,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,29800,199.51,149.362423,8.42,True,2026-07-13
SUP_001606,FR001400OJI4,BA000840,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,316200,2610.22,121.139069,89.23,True,2026-07-20
SUP_001607,FID_UBS,BA000841,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,100,1.2,83.016589,0.0,True,2026-07-28
SUP_001608,FR0010392225,BA000841,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,3232100,26212.68,123.30291,100.0,True,2026-07-29
SUP_001609,FID_UBS,BA000842,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,60000,551.16,108.861104,16.76,True,2026-07-15
SUP_001610,LU0255977539,BA000842,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,4600,45.82,100.388739,1.27,True,2026-07-27
SUP_001611,FR0010923383,BA000842,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,293200,2726.57,107.534227,81.96,True,2026-07-26
SUP_001612,FR001400OJI4,BA000843,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,136400,1562.31,87.30688,41.41,False,2026-07-17
SUP_001613,PE_LUX_01,BA000843,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,193000,1342.24,143.789041,58.59,False,2026-07-28
SUP_001614,FID_BNP,BA000844,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,462600,5589.98,82.755208,100.0,True,2026-08-05
SUP_001615,FAS_ROT,BA000845,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,34900,352.78,98.927316,16.68,True,2026-07-29
SUP_001616,XS2428662824,BA000845,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,200,1.58,126.349098,0.09,True,2026-07-09
SUP_001617,FR001400OJI4,BA000845,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,174400,1211.69,143.931318,83.23,True,2026-07-22
SUP_001618,FID_BNP,BA000846,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,336400,3727.98,90.23656,93.06,True,2026-07-21
SUP_001619,FR0010923383,BA000846,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,25100,220.0,114.089576,6.94,True,2026-08-02
SUP_001620,XS2428662824,BA000847,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,254400,1754.06,145.034682,100.0,False,2026-07-24
SUP_001621,FID_UBS,BA000848,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,103200,720.18,143.297627,41.79,True,2026-07-08
SUP_001622,FR001400OJI4,BA000848,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,143700,1642.97,87.463343,58.21,True,2026-07-10
SUP_001623,FAS_ROT,BA000849,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,477600,4285.74,111.439274,42.13,True,2026-08-05
SUP_001624,XS2428662824,BA000849,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,313800,2123.06,147.805645,27.68,True,2026-07-18
SUP_001625,FR0010923383,BA000849,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,342200,3085.29,110.913385,30.18,True,2026-07-26
SUP_001626,FID_BNP,BA000850,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1375100,11511.47,119.454788,39.66,True,2026-07-23
SUP_001627,XS2428662824,BA000850,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,1871400,14230.71,131.504309,53.97,True,2026-07-28
SUP_001628,FR0010923383,BA000850,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,221000,1572.48,140.542232,6.37,True,2026-07-22
SUP_001629,PE_CAY_01,BA000851,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,49100,481.25,102.026583,16.64,False,2026-07-13
SUP_001630,FR0010392225,BA000851,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,245700,2483.04,98.951315,83.36,False,2026-07-16
SUP_001631,FID_BNP,BA000852,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,238300,2842.93,83.822097,100.0,True,2026-07-15
SUP_001632,PE_LUX_01,BA000853,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,161400,1781.72,90.586534,74.91,False,2026-07-17
SUP_001633,FR0010923383,BA000853,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,54100,491.75,110.015403,25.09,False,2026-07-11
SUP_001634,FR001400OJI4,BA000854,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,37500,305.42,122.780511,19.54,False,2026-07-12
SUP_001635,FR001400OJI4,BA000854,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,67000,655.63,102.192177,34.94,False,2026-08-01
SUP_001636,XS2428662824,BA000854,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,81200,726.19,111.815985,42.32,False,2026-07-24
SUP_001637,FR0010923383,BA000854,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,6100,72.91,83.666943,3.2,False,2026-07-26
SUP_001638,FID_UBS,BA000855,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,61700,468.0,131.837462,21.13,True,2026-07-20
SUP_001639,LU0255977539,BA000855,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,96900,923.33,104.946188,33.2,True,2026-07-13
SUP_001640,LU0104884860,BA000855,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,14400,113.48,126.899631,4.92,True,2026-07-30
SUP_001641,FR0010923383,BA000855,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,119000,1021.39,116.507592,40.76,True,2026-07-21
SUP_001642,FAS_ROT,BA000856,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,180300,1212.08,148.752363,100.0,True,2026-07-15
SUP_001643,FID_BNP,BA000857,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,164600,2052.57,80.192007,70.51,True,2026-07-12
SUP_001644,LU0104884860,BA000857,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,2300,27.79,82.749427,1.01,True,2026-07-08
SUP_001645,FR0010392225,BA000857,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,16700,134.7,123.978632,7.15,True,2026-07-31
SUP_001646,FR0010923383,BA000857,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,49800,529.43,94.063423,21.33,True,2026-07-14
SUP_001647,FAS_IND,BA000858,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,285300,2057.55,138.660196,100.0,True,2026-08-04
SUP_001648,FAS_IND,BA000859,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,309200,3343.05,92.490397,100.0,True,2026-07-08
SUP_001649,FID_BNP,BA000860,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,777000,8655.52,89.769324,92.94,True,2026-07-08
